Date,fluxdata,source
4/1/2021,44.0871468,Flux
5/1/2021,42.0722389,Flux
6/1/2021,52.6857605,Flux
7/1/2021,50.1243668,Flux
8/1/2021,60.5593452,Flux
9/1/2021,67.571373,Flux
10/1/2021,35.5360794,Flux
11/1/2021,25.0442276,Flux
12/1/2021,22.3597088,Flux
1/1/2022,27.706192,Flux
2/1/2022,36.6511192,Flux
3/1/2022,41.2422981,Flux
4/1/2022,52.7448502,Flux
5/1/2022,70.2437134,Flux
6/1/2022,114.885536,Flux
7/1/2022,117.829758,Flux
8/1/2022,76.1411209,Flux
9/1/2022,77.970253,Flux
10/1/2022,59.1415176,Flux
11/1/2022,24.1661415,Flux
12/1/2022,27.4385796,Flux
1/1/2023,17.8779678,Flux
2/1/2023,33.9011497,Flux
3/1/2023,42.3942566,Flux
4/1/2023,42.8471947,Flux
5/1/2023,44.5527687,Flux
6/1/2023,86.7686462,Flux
7/1/2023,110.50116,Flux
8/1/2023,137.318161,Flux
9/1/2023,98.6317978,Flux
10/1/2023,47.955616,Flux
11/1/2023,27.1223259,Flux
12/1/2023,22.8885708,Flux
1/1/2024,24.5665474,Flux
2/1/2024,31.33321,Flux
3/1/2024,39.8849678,Flux
4/1/2024,37.5333672,Flux
5/1/2024,44.3441238,Flux
6/1/2024,58.6335526,Flux
6/1/2024,58.6335526,Flux
7/1/2024,53.749424,Flux
7/1/2024,53.749424,Flux
8/1/2024,75.5828476,Flux
8/1/2024,75.5828476,Flux
9/1/2024,69.4667587,Flux
9/1/2024,69.4667587,Flux
10/1/2024,63.5447502,Flux
10/1/2024,63.5447502,Flux
11/1/2024,22.6505318,Flux
11/1/2024,22.6505318,Flux
12/1/2024,19.9765015,Flux
12/1/2024,19.9765015,Flux
1/1/2025,20.8425236,Flux
1/1/2025,20.8425236,Flux
1/1/1980,39.47714984,Trend
2/1/1980,39.49659959,Trend
3/1/1980,39.51479452,Trend
4/1/1980,39.53424427,Trend
5/1/1980,39.5530666,Trend
6/1/1980,39.57251635,Trend
7/1/1980,39.59133869,Trend
8/1/1980,39.61078844,Trend
9/1/1980,39.63023819,Trend
10/1/1980,39.64906053,Trend
11/1/1980,39.66851028,Trend
12/1/1980,39.68733261,Trend
1/1/1981,39.70678236,Trend
2/1/1981,39.72623211,Trend
3/1/1981,39.74379963,Trend
4/1/1981,39.76324938,Trend
5/1/1981,39.78207172,Trend
6/1/1981,39.80152146,Trend
7/1/1981,39.8203438,Trend
8/1/1981,39.83979355,Trend
9/1/1981,39.8592433,Trend
10/1/1981,39.87806564,Trend
11/1/1981,39.89751539,Trend
12/1/1981,39.91633773,Trend
1/1/1982,39.93578747,Trend
2/1/1982,39.95523722,Trend
3/1/1982,39.97280474,Trend
4/1/1982,39.99225449,Trend
5/1/1982,40.01107683,Trend
6/1/1982,40.03052657,Trend
7/1/1982,40.04934891,Trend
8/1/1982,40.06879866,Trend
9/1/1982,40.08824841,Trend
10/1/1982,40.10707075,Trend
11/1/1982,40.1265205,Trend
12/1/1982,40.14534284,Trend
1/1/1983,40.16479258,Trend
2/1/1983,40.18424233,Trend
3/1/1983,40.20180985,Trend
4/1/1983,40.2212596,Trend
5/1/1983,40.24008194,Trend
6/1/1983,40.25953169,Trend
7/1/1983,40.27835402,Trend
8/1/1983,40.29780377,Trend
9/1/1983,40.31725352,Trend
10/1/1983,40.33607586,Trend
11/1/1983,40.35552561,Trend
12/1/1983,40.37434795,Trend
1/1/1984,40.3937977,Trend
2/1/1984,40.41324744,Trend
3/1/1984,40.43144237,Trend
4/1/1984,40.45089212,Trend
5/1/1984,40.46971446,Trend
6/1/1984,40.48916421,Trend
7/1/1984,40.50798655,Trend
8/1/1984,40.52743629,Trend
9/1/1984,40.54688604,Trend
10/1/1984,40.56570838,Trend
11/1/1984,40.58515813,Trend
12/1/1984,40.60398047,Trend
1/1/1985,40.62343022,Trend
2/1/1985,40.64287997,Trend
3/1/1985,40.66044748,Trend
4/1/1985,40.67989723,Trend
5/1/1985,40.69871957,Trend
6/1/1985,40.71816932,Trend
7/1/1985,40.73699166,Trend
8/1/1985,40.7564414,Trend
9/1/1985,40.77589115,Trend
10/1/1985,40.79471349,Trend
11/1/1985,40.81416324,Trend
12/1/1985,40.83298558,Trend
1/1/1986,40.85243533,Trend
2/1/1986,40.87188508,Trend
3/1/1986,40.88945259,Trend
4/1/1986,40.90890234,Trend
5/1/1986,40.92772468,Trend
6/1/1986,40.94717443,Trend
7/1/1986,40.96599677,Trend
